26; 3,6603638430593693E-06; 2,4584643360607556E-05; 2,5165124102728254E-06; -3,073071431270617E-05; 
26,5; 3,6602416781532896E-06; 2,4583600541923958E-05; 2,5164036475826646E-06; -3,072959230907495E-05; 
27; 3,6603656275817957E-06; 2,4584659617028326E-05; 2,5165141130766135E-06; -3,0730731146087087E-05; 
27,5; 3,660239893712098E-06; 2,4583584286261218E-05; 2,5164019448584887E-06; -3,072957547646355E-05; 
28; 3,6603674119407603E-06; 2,4584675871923668E-05; 2,516515815720191E-06; -3,0730747977919584E-05; 
28,5; 3,6602381094363513E-06; 2,458356803214265E-05; 2,516400242296496E-06; -3,07295586454194E-05; 
29; 3,660369196132297E-06; 2,4584692125256085E-05; 2,516517518199613E-06; -3,073076480816599E-05; 
29,5; 3,6602363253300164E-06; 2,4583551779605756E-05; 2,5163985399006294E-06; -3,072954181598016E-05; 
30; 3,6603709801524383E-06; 2,458470837698808E-05; 2,5165192205109377E-06; -3,0730781636788625E-05; 
30,5; 3,660234541397061E-06; 2,4583535528688027E-05; 2,5163968376748324E-06; -3,072952498818351E-05; 
31; 3,660372763997217E-06; 2,458472462708216E-05; 2,5165209226502213E-06; -3,073079846374986E-05; 
31,5; 3,66023275764145E-06; 2,4583519279426962E-05; 2,516395135623048E-06; -3,072950816206711E-05; 
32; 3,6603745476626676E-06; 2,4584740875500845E-05; 2,516522624613521E-06; -3,0730815289012034E-05; 
32,5; 3,660230974067151E-06; 2,458350303186003E-05; 2,5163934337492184E-06; -3,07294913376686E-05; 
33; 3,6603763311448244E-06; 2,458475712220665E-05; 2,5165243263968954E-06; -3,0730832112537476E-05; 
33,5; 3,660229190678128E-06; 2,4583486786024726E-05; 2,5163917320572842E-06; -3,072947451502563E-05; 
34; 3,660378114439723E-06; 2,45847733671621E-05; 2,516526027996404E-06; -3,073084893428856E-05; 
34,5; 3,6602274074783463E-06; 2,458347054195851E-05; 2,5163900305511883E-06; -3,072945769417585E-05; 
35; 3,660379897543397E-06; 2,4584789610329714E-05; 2,5165277294081027E-06; -3,073086575422764E-05; 
35,5; 3,6602256244717706E-06; 2,458345429969885E-05; 2,5163883292348705E-06; -3,0729440875156874E-05; 
36; 3,6603816804518838E-06; 2,4584805851672037E-05; 2,5165294306280544E-06; -3,0730882572317074E-05; 
36,5; 3,6602238416623638E-06; 2,458343805928323E-05; 2,5163866281122716E-06; -3,072942405800638E-05; 
37; 3,660383463161218E-06; 2,4584822091151593E-05; 2,5165311316523157E-06; -3,073089938851924E-05; 
37,5; 3,6602220590540917E-06; 2,4583421820749098E-05; 2,5163849271873313E-06; -3,0729407242761964E-05; 
38; 3,660385245667438E-06; 2,458483832873093E-05; 2,5165328324769486E-06; -3,07309162027965E-05; 
38,5; 3,6602202766509143E-06; 2,458340558413392E-05; 2,5163832264639895E-06; -3,072939042946125E-05; 
39; 3,6603870279665813E-06; 2,4584854564372598E-05; 2,516534533098015E-06; -3,073093301511124E-05; 
39,5; 3,6602184944567965E-06; 2,4583389349475127E-05; 2,5163815259461845E-06; -3,072937361814189E-05; 
40; 3,660388810054684E-06; 2,4584870798039142E-05; 2,5165362335115753E-06; -3,0730949825425836E-05; 
40,5; 3,660216712475698E-06; 2,4583373116810186E-05; 2,5163798256378545E-06; -3,0729356808841455E-05; 
41; 3,6603905919277865E-06; 2,458488702969312E-05; 2,5165379337136907E-06; -3,07309666337027E-05; 
41,5; 3,6602149307115817E-06; 2,4583356886176534E-05; 2,516378125542937E-06; -3,072934000159758E-05; 
42; 3,6603923735819268E-06; 2,4584903259297098E-05; 2,516539633700425E-06; -3,073098343990419E-05; 
42,5; 3,660213149168408E-06; 2,4583340657611598E-05; 2,51637642566537E-06; -3,0729323196447866E-05; 
43; 3,6603941550131445E-06; 2,4584919486813637E-05; 2,5165413334678416E-06; -3,0731000243992714E-05; 
43,5; 3,660211367850137E-06; 2,4583324431152816E-05; 2,5163747260090893E-06; -3,072930639342992E-05; 
44; 3,6603959362174806E-06; 2,4584935712205314E-05; 2,516543033012003E-06; -3,07310170459307E-05; 
44,5; 3,660209586760727E-06; 2,45833082068376E-05; 2,516373026578031E-06; -3,07292895925813E-05; 
45; 3,660397717190974E-06; 2,4584951935434705E-05; 2,5165447323289736E-06; -3,0731033845680545E-05; 
45,5; 3,660207805904139E-06; 2,4583291984703385E-05; 2,5163713273761305E-06; -3,0729272793939635E-05; 
46; 3,660399497929667E-06; 2,4584968156464392E-05; 2,516546431414819E-06; -3,0731050643204644E-05; 
46,5; 3,66020602528433E-06; 2,4583275764787573E-05; 2,516369628407323E-06; -3,072925599754248E-05; 
47; 3,6604012784296015E-06; 2,4584984375256974E-05; 2,5165481302656052E-06; -3,073106743846545E-05; 
47,5; 3,66020424490526E-06; 2,4583259547127587E-05; 2,5163679296755437E-06; -3,072923920342743E-05; 
48; 3,66040305868682E-06; 2,458500059177503E-05; 2,5165498288773956E-06; -3,0731084231425364E-05; 
48,5; 3,660202464770883E-06; 2,458324333176081E-05; 2,516366231184724E-06; -3,0729222411632036E-05; 
49; 3,660404838697364E-06; 2,458501680598116E-05; 2,51655152724626E-06; -3,073110102204683E-05; 
49,5; 3,6602006848851584E-06; 2,458322711872465E-05; 2,516364532938799E-06; -3,072920562219388E-05; 
50; 3,6604066184572803E-06; 2,4585033017837995E-05; 2,516553225368263E-06; -3,0731117810292284E-05; 
