data__time;data__result__001;data__result__002;data__result__003;data__result__004;data__result__005;data__result__006
198,2344964;0,017605554;0,010551234;0,035231095;7,67E-19;0,017605554;-0,010551234
198,5486557;0,017605453;0,010551092;0,035231292;7,66E-19;0,017605453;-0,010551092
198,862815;0,017605553;0,010551234;0,035231096;7,68E-19;0,017605553;-0,010551234
199,1769742;0,017605453;0,010551092;0,035231292;7,68E-19;0,017605453;-0,010551092
199,4911335;0,017605553;0,010551234;0,035231096;7,69E-19;0,017605553;-0,010551234
199,8052928;0,017605453;0,010551092;0,035231291;7,73E-19;0,017605453;-0,010551092
200,119452;0,017605553;0,010551234;0,035231096;7,70E-19;0,017605553;-0,010551234
200,4336113;0,017605453;0,010551092;0,035231291;7,71E-19;0,017605453;-0,010551092
200,7477706;0,017605553;0,010551233;0,035231096;7,70E-19;0,017605553;-0,010551233
201,0619298;0,017605453;0,010551092;0,035231291;7,71E-19;0,017605453;-0,010551092
201,3760891;0,017605553;0,010551233;0,035231096;7,74E-19;0,017605553;-0,010551233
201,6902484;0,017605453;0,010551092;0,035231291;7,76E-19;0,017605453;-0,010551092
202,0044076;0,017605553;0,010551233;0,035231096;7,76E-19;0,017605553;-0,010551233
202,3185669;0,017605453;0,010551092;0,035231291;7,72E-19;0,017605453;-0,010551092
202,6327262;0,017605553;0,010551233;0,035231096;7,71E-19;0,017605553;-0,010551233
202,9468854;0,017605453;0,010551092;0,035231291;7,70E-19;0,017605453;-0,010551092
203,2610447;0,017605553;0,010551233;0,035231096;7,71E-19;0,017605553;-0,010551233
203,575204;0,017605454;0,010551092;0,035231291;7,67E-19;0,017605454;-0,010551092
203,8893632;0,017605553;0,010551233;0,035231096;7,66E-19;0,017605553;-0,010551233
204,2035225;0,017605454;0,010551092;0,035231291;7,69E-19;0,017605454;-0,010551092
204,5176817;0,017605553;0,010551233;0,035231096;7,75E-19;0,017605553;-0,010551233
204,831841;0,017605454;0,010551092;0,035231291;7,73E-19;0,017605454;-0,010551092
205,1460003;0,017605553;0,010551233;0,035231096;7,71E-19;0,017605553;-0,010551233
205,4601595;0,017605454;0,010551093;0,035231291;7,67E-19;0,017605454;-0,010551093
205,7743188;0,017605553;0,010551233;0,035231097;7,67E-19;0,017605553;-0,010551233
206,0884781;0,017605454;0,010551093;0,035231291;7,66E-19;0,017605454;-0,010551093
206,4026373;0,017605553;0,010551233;0,035231097;7,67E-19;0,017605553;-0,010551233
206,7167966;0,017605454;0,010551093;0,03523129;7,62E-19;0,017605454;-0,010551093
207,0309559;0,017605553;0,010551233;0,035231097;7,63E-19;0,017605553;-0,010551233
207,3451151;0,017605454;0,010551093;0,03523129;7,63E-19;0,017605454;-0,010551093
207,6592744;0,017605553;0,010551233;0,035231097;7,65E-19;0,017605553;-0,010551233
207,9734337;0,017605454;0,010551093;0,03523129;7,61E-19;0,017605454;-0,010551093
208,2875929;0,017605553;0,010551233;0,035231097;7,56E-19;0,017605553;-0,010551233
208,6017522;0,017605454;0,010551093;0,03523129;7,61E-19;0,017605454;-0,010551093
208,9159115;0,017605552;0,010551233;0,035231097;7,61E-19;0,017605552;-0,010551233
209,2300707;0,017605454;0,010551093;0,03523129;7,58E-19;0,017605454;-0,010551093
209,54423;0,017605552;0,010551233;0,035231097;7,59E-19;0,017605552;-0,010551233
209,8583893;0,017605454;0,010551093;0,03523129;7,58E-19;0,017605454;-0,010551093
210,1725485;0,017605552;0,010551233;0,035231097;7,59E-19;0,017605552;-0,010551233
210,4867078;0,017605454;0,010551093;0,03523129;7,58E-19;0,017605454;-0,010551093
210,8008671;0,017605552;0,010551233;0,035231097;7,59E-19;0,017605552;-0,010551233
211,1150263;0,017605454;0,010551093;0,03523129;7,58E-19;0,017605454;-0,010551093
211,4291856;0,017605552;0,010551233;0,035231097;7,59E-19;0,017605552;-0,010551233
211,7433449;0,017605454;0,010551093;0,03523129;7,60E-19;0,017605454;-0,010551093
212,0575041;0,017605552;0,010551233;0,035231098;7,57E-19;0,017605552;-0,010551233
212,3716634;0,017605454;0,010551093;0,03523129;7,59E-19;0,017605454;-0,010551093
212,6858226;0,017605552;0,010551233;0,035231098;7,62E-19;0,017605552;-0,010551233
212,9999819;0,017605454;0,010551093;0,035231289;7,63E-19;0,017605454;-0,010551093
213,3141412;0,017605552;0,010551233;0,035231098;7,61E-19;0,017605552;-0,010551233
213,6283004;0,017605455;0,010551093;0,035231289;7,63E-19;0,017605455;-0,010551093
213,9424597;0,017605552;0,010551232;0,035231098;7,65E-19;0,017605552;-0,010551232
214,256619;0,017605455;0,010551093;0,035231289;7,68E-19;0,017605455;-0,010551093
214,5707782;0,017605552;0,010551232;0,035231098;7,70E-19;0,017605552;-0,010551232
214,8849375;0,017605455;0,010551093;0,035231289;7,67E-19;0,017605455;-0,010551093
215,1990968;0,017605552;0,010551232;0,035231098;7,68E-19;0,017605552;-0,010551232
215,513256;0,017605455;0,010551093;0,035231289;7,69E-19;0,017605455;-0,010551093
215,8274153;0,017605552;0,010551232;0,035231098;7,66E-19;0,017605552;-0,010551232
216,1415746;0,017605455;0,010551093;0,035231289;7,65E-19;0,017605455;-0,010551093
216,4557338;0,017605552;0,010551232;0,035231098;7,67E-19;0,017605552;-0,010551232
216,7698931;0,017605455;0,010551093;0,035231289;7,69E-19;0,017605455;-0,010551093
217,0840524;0,017605552;0,010551232;0,035231098;7,67E-19;0,017605552;-0,010551232
217,3982116;0,017605455;0,010551093;0,035231289;7,69E-19;0,017605455;-0,010551093
217,7123709;0,017605552;0,010551232;0,035231098;7,71E-19;0,017605552;-0,010551232
218,0265302;0,017605455;0,010551093;0,035231289;7,70E-19;0,017605455;-0,010551093
218,3406894;0,017605552;0,010551232;0,035231098;7,70E-19;0,017605552;-0,010551232
218,6548487;0,017605455;0,010551093;0,035231289;7,72E-19;0,017605455;-0,010551093
218,969008;0,017605551;0,010551232;0,035231099;7,75E-19;0,017605551;-0,010551232
219,2831672;0,017605455;0,010551094;0,035231289;7,76E-19;0,017605455;-0,010551094
219,5973265;0,017605551;0,010551232;0,035231099;7,72E-19;0,017605551;-0,010551232
219,9114858;0,017605455;0,010551094;0,035231288;7,70E-19;0,017605455;-0,010551094
220,225645;0,017605551;0,010551232;0,035231099;7,72E-19;0,017605551;-0,010551232
220,5398043;0,017605455;0,010551094;0,035231288;7,73E-19;0,017605455;-0,010551094
220,8539635;0,017605551;0,010551232;0,035231099;7,72E-19;0,017605551;-0,010551232
221,1681228;0,017605455;0,010551094;0,035231288;7,70E-19;0,017605455;-0,010551094
221,4822821;0,017605551;0,010551232;0,035231099;7,71E-19;0,017605551;-0,010551232
221,7964413;0,017605455;0,010551094;0,035231288;7,70E-19;0,017605455;-0,010551094
222,1106006;0,017605551;0,010551232;0,035231099;7,72E-19;0,017605551;-0,010551232
222,4247599;0,017605455;0,010551094;0,035231288;7,71E-19;0,017605455;-0,010551094
222,7389191;0,017605551;0,010551232;0,035231099;7,72E-19;0,017605551;-0,010551232
223,0530784;0,017605455;0,010551094;0,035231288;7,74E-19;0,017605455;-0,010551094
223,3672377;0,017605551;0,010551232;0,035231099;7,73E-19;0,017605551;-0,010551232
223,6813969;0,017605456;0,010551094;0,035231288;7,77E-19;0,017605456;-0,010551094
223,9955562;0,017605551;0,010551232;0,035231099;7,78E-19;0,017605551;-0,010551232
224,3097155;0,017605456;0,010551094;0,035231288;7,78E-19;0,017605456;-0,010551094
224,6238747;0,017605551;0,010551232;0,035231099;7,82E-19;0,017605551;-0,010551232
224,938034;0,017605456;0,010551094;0,035231288;7,86E-19;0,017605456;-0,010551094
225,2521933;0,017605551;0,010551232;0,035231099;7,87E-19;0,017605551;-0,010551232
225,5663525;0,017605456;0,010551094;0,035231288;7,81E-19;0,017605456;-0,010551094
225,8805118;0,017605551;0,010551232;0,0352311;7,79E-19;0,017605551;-0,010551232
226,1946711;0,017605456;0,010551094;0,035231287;7,76E-19;0,017605456;-0,010551094
226,5088303;0,017605551;0,010551232;0,0352311;7,76E-19;0,017605551;-0,010551232
226,8229896;0,017605456;0,010551094;0,035231287;7,75E-19;0,017605456;-0,010551094
227,1371489;0,017605551;0,010551232;0,0352311;7,72E-19;0,017605551;-0,010551232
227,4513081;0,017605456;0,010551094;0,035231287;7,75E-19;0,017605456;-0,010551094
227,7654674;0,017605551;0,010551231;0,0352311;7,75E-19;0,017605551;-0,010551231
228,0796267;0,017605456;0,010551094;0,035231287;7,77E-19;0,017605456;-0,010551094
228,3937859;0,017605551;0,010551231;0,0352311;7,79E-19;0,017605551;-0,010551231
228,7079452;0,017605456;0,010551094;0,035231287;7,73E-19;0,017605456;-0,010551094
229,0221044;0,01760555;0,010551231;0,0352311;7,74E-19;0,01760555;-0,010551231
229,3362637;0,017605456;0,010551094;0,035231287;7,74E-19;0,017605456;-0,010551094
229,650423;0,01760555;0,010551231;0,0352311;7,71E-19;0,01760555;-0,010551231
229,9645822;0,017605456;0,010551094;0,035231287;7,72E-19;0,017605456;-0,010551094
230,2787415;0,01760555;0,010551231;0,0352311;7,71E-19;0,01760555;-0,010551231
230,5929008;0,017605456;0,010551094;0,035231287;7,72E-19;0,017605456;-0,010551094
230,90706;0,01760555;0,010551231;0,0352311;7,70E-19;0,01760555;-0,010551231
231,2212193;0,017605456;0,010551094;0,035231287;7,67E-19;0,017605456;-0,010551094
231,5353786;0,01760555;0,010551231;0,0352311;7,67E-19;0,01760555;-0,010551231
231,8495378;0,017605456;0,010551094;0,035231287;7,68E-19;0,017605456;-0,010551094
232,1636971;0,01760555;0,010551231;0,035231101;7,67E-19;0,01760555;-0,010551231
232,4778564;0,017605456;0,010551095;0,035231287;7,63E-19;0,017605456;-0,010551095
232,7920156;0,01760555;0,010551231;0,035231101;7,60E-19;0,01760555;-0,010551231
233,1061749;0,017605456;0,010551095;0,035231286;7,60E-19;0,017605456;-0,010551095
233,4203342;0,01760555;0,010551231;0,035231101;7,57E-19;0,01760555;-0,010551231
233,7344934;0,017605457;0,010551095;0,035231286;7,54E-19;0,017605457;-0,010551095
234,0486527;0,01760555;0,010551231;0,035231101;7,55E-19;0,01760555;-0,010551231
234,362812;0,017605457;0,010551095;0,035231286;7,60E-19;0,017605457;-0,010551095
234,6769712;0,01760555;0,010551231;0,035231101;7,63E-19;0,01760555;-0,010551231
234,9911305;0,017605457;0,010551095;0,035231286;7,63E-19;0,017605457;-0,010551095
235,3052898;0,01760555;0,010551231;0,035231101;7,60E-19;0,01760555;-0,010551231
235,619449;0,017605457;0,010551095;0,035231286;7,60E-19;0,017605457;-0,010551095
235,9336083;0,01760555;0,010551231;0,035231101;7,62E-19;0,01760555;-0,010551231
236,2477675;0,017605457;0,010551095;0,035231286;7,62E-19;0,017605457;-0,010551095
236,5619268;0,01760555;0,010551231;0,035231101;7,60E-19;0,01760555;-0,010551231
236,8760861;0,017605457;0,010551095;0,035231286;7,62E-19;0,017605457;-0,010551095
237,1902453;0,01760555;0,010551231;0,035231101;7,60E-19;0,01760555;-0,010551231
237,5044046;0,017605457;0,010551095;0,035231286;7,58E-19;0,017605457;-0,010551095
237,8185639;0,01760555;0,010551231;0,035231101;7,60E-19;0,01760555;-0,010551231
238,1327231;0,017605457;0,010551095;0,035231286;7,59E-19;0,017605457;-0,010551095
238,4468824;0,01760555;0,010551231;0,035231101;7,61E-19;0,01760555;-0,010551231
238,7610417;0,017605457;0,010551095;0,035231286;7,60E-19;0,017605457;-0,010551095
239,0752009;0,01760555;0,010551231;0,035231102;7,61E-19;0,01760555;-0,010551231
239,3893602;0,017605457;0,010551095;0,035231286;7,61E-19;0,017605457;-0,010551095
239,7035195;0,017605549;0,010551231;0,035231102;7,61E-19;0,017605549;-0,010551231
240,0176787;0,017605457;0,010551095;0,035231285;7,62E-19;0,017605457;-0,010551095
240,331838;0,017605549;0,010551231;0,035231102;7,61E-19;0,017605549;-0,010551231
240,6459973;0,017605457;0,010551095;0,035231285;7,59E-19;0,017605457;-0,010551095
240,9601565;0,017605549;0,010551231;0,035231102;7,56E-19;0,017605549;-0,010551231
241,2743158;0,017605457;0,010551095;0,035231285;7,58E-19;0,017605457;-0,010551095
241,5884751;0,017605549;0,01055123;0,035231102;7,56E-19;0,017605549;-0,01055123
241,9026343;0,017605457;0,010551095;0,035231285;7,56E-19;0,017605457;-0,010551095
242,2167936;0,017605549;0,01055123;0,035231102;7,56E-19;0,017605549;-0,01055123
242,5309529;0,017605457;0,010551095;0,035231285;7,55E-19;0,017605457;-0,010551095
242,8451121;0,017605549;0,01055123;0,035231102;7,56E-19;0,017605549;-0,01055123
243,1592714;0,017605457;0,010551095;0,035231285;7,59E-19;0,017605457;-0,010551095
243,4734307;0,017605549;0,01055123;0,035231102;7,62E-19;0,017605549;-0,01055123
243,7875899;0,017605457;0,010551095;0,035231285;7,60E-19;0,017605457;-0,010551095
244,1017492;0,017605549;0,01055123;0,035231102;7,62E-19;0,017605549;-0,01055123
244,4159084;0,017605457;0,010551095;0,035231285;7,62E-19;0,017605457;-0,010551095
244,7300677;0,017605549;0,01055123;0,035231102;7,65E-19;0,017605549;-0,01055123
245,044227;0,017605458;0,010551095;0,035231285;7,66E-19;0,017605458;-0,010551095
245,3583862;0,017605549;0,01055123;0,035231102;7,66E-19;0,017605549;-0,01055123
245,6725455;0,017605458;0,010551095;0,035231285;7,66E-19;0,017605458;-0,010551095
245,9867048;0,017605549;0,01055123;0,035231103;7,64E-19;0,017605549;-0,01055123
246,300864;0,017605458;0,010551096;0,035231285;7,66E-19;0,017605458;-0,010551096
246,6150233;0,017605549;0,01055123;0,035231103;7,68E-19;0,017605549;-0,01055123
246,9291826;0,017605458;0,010551096;0,035231284;7,66E-19;0,017605458;-0,010551096
247,2433418;0,017605549;0,01055123;0,035231103;7,66E-19;0,017605549;-0,01055123
247,5575011;0,017605458;0,010551096;0,035231284;7,67E-19;0,017605458;-0,010551096
247,8716604;0,017605549;0,01055123;0,035231103;7,65E-19;0,017605549;-0,01055123
248,1858196;0,017605458;0,010551096;0,035231284;7,66E-19;0,017605458;-0,010551096
248,4999789;0,017605549;0,01055123;0,035231103;7,63E-19;0,017605549;-0,01055123
248,8141382;0,017605458;0,010551096;0,035231284;7,66E-19;0,017605458;-0,010551096
249,1282974;0,017605549;0,01055123;0,035231103;7,68E-19;0,017605549;-0,01055123
249,4424567;0,017605458;0,010551096;0,035231284;7,71E-19;0,017605458;-0,010551096
249,756616;0,017605549;0,01055123;0,035231103;7,71E-19;0,017605549;-0,01055123
250,0707752;0,017605458;0,010551096;0,035231284;7,70E-19;0,017605458;-0,010551096
250,3849345;0,017605548;0,01055123;0,035231103;7,70E-19;0,017605548;-0,01055123
250,6990938;0,017605458;0,010551096;0,035231284;7,70E-19;0,017605458;-0,010551096
251,013253;0,017605548;0,01055123;0,035231103;7,70E-19;0,017605548;-0,01055123
251,3274123;0,017605458;0,010551096;0,035231284;7,70E-19;0,017605458;-0,010551096
251,6415716;0,017605548;0,01055123;0,035231103;7,70E-19;0,017605548;-0,01055123
251,9557308;0,017605458;0,010551096;0,035231284;7,69E-19;0,017605458;-0,010551096
252,2698901;0,017605548;0,01055123;0,035231103;7,70E-19;0,017605548;-0,01055123
252,5840493;0,017605458;0,010551096;0,035231284;7,68E-19;0,017605458;-0,010551096
252,8982086;0,017605548;0,01055123;0,035231104;7,66E-19;0,017605548;-0,01055123
253,2123679;0,017605458;0,010551096;0,035231284;7,68E-19;0,017605458;-0,010551096
253,5265271;0,017605548;0,01055123;0,035231104;7,64E-19;0,017605548;-0,01055123
253,8406864;0,017605458;0,010551096;0,035231283;7,67E-19;0,017605458;-0,010551096
254,1548457;0,017605548;0,01055123;0,035231104;7,70E-19;0,017605548;-0,01055123
254,4690049;0,017605458;0,010551096;0,035231283;7,65E-19;0,017605458;-0,010551096
254,7831642;0,017605548;0,01055123;0,035231104;7,66E-19;0,017605548;-0,01055123
255,0973235;0,017605458;0,010551096;0,035231283;7,65E-19;0,017605458;-0,010551096
255,4114827;0,017605548;0,010551229;0,035231104;7,64E-19;0,017605548;-0,010551229
255,725642;0,017605459;0,010551096;0,035231283;7,68E-19;0,017605459;-0,010551096
256,0398013;0,017605548;0,010551229;0,035231104;7,67E-19;0,017605548;-0,010551229
256,3539605;0,017605459;0,010551096;0,035231283;7,69E-19;0,017605459;-0,010551096
256,6681198;0,017605548;0,010551229;0,035231104;7,72E-19;0,017605548;-0,010551229
256,9822791;0,017605459;0,010551096;0,035231283;7,70E-19;0,017605459;-0,010551096
257,2964383;0,017605548;0,010551229;0,035231104;7,66E-19;0,017605548;-0,010551229
257,6105976;0,017605459;0,010551096;0,035231283;7,66E-19;0,017605459;-0,010551096
257,9247569;0,017605548;0,010551229;0,035231104;7,62E-19;0,017605548;-0,010551229
258,2389161;0,017605459;0,010551096;0,035231283;7,55E-19;0,017605459;-0,010551096
258,5530754;0,017605548;0,010551229;0,035231104;7,52E-19;0,017605548;-0,010551229
258,8672347;0,017605459;0,010551096;0,035231283;7,55E-19;0,017605459;-0,010551096
259,1813939;0,017605548;0,010551229;0,035231104;7,56E-19;0,017605548;-0,010551229
259,4955532;0,017605459;0,010551096;0,035231283;7,49E-19;0,017605459;-0,010551096
259,8097125;0,017605548;0,010551229;0,035231104;7,50E-19;0,017605548;-0,010551229
260,1238717;0,017605459;0,010551096;0,035231283;7,47E-19;0,017605459;-0,010551096
260,438031;0,017605548;0,010551229;0,035231105;7,45E-19;0,017605548;-0,010551229
260,7521902;0,017605459;0,010551097;0,035231283;7,44E-19;0,017605459;-0,010551097
261,0663495;0,017605548;0,010551229;0,035231105;7,44E-19;0,017605548;-0,010551229
261,3805088;0,017605459;0,010551097;0,035231282;7,42E-19;0,017605459;-0,010551097
261,694668;0,017605547;0,010551229;0,035231105;7,43E-19;0,017605547;-0,010551229
262,0088273;0,017605459;0,010551097;0,035231282;7,45E-19;0,017605459;-0,010551097
262,3229866;0,017605547;0,010551229;0,035231105;7,44E-19;0,017605547;-0,010551229
262,6371458;0,017605459;0,010551097;0,035231282;7,47E-19;0,017605459;-0,010551097
262,9513051;0,017605547;0,010551229;0,035231105;7,48E-19;0,017605547;-0,010551229
263,2654644;0,017605459;0,010551097;0,035231282;7,51E-19;0,017605459;-0,010551097
263,5796236;0,017605547;0,010551229;0,035231105;7,51E-19;0,017605547;-0,010551229
263,8937829;0,017605459;0,010551097;0,035231282;7,48E-19;0,017605459;-0,010551097
264,2079422;0,017605547;0,010551229;0,035231105;7,49E-19;0,017605547;-0,010551229
264,5221014;0,017605459;0,010551097;0,035231282;7,49E-19;0,017605459;-0,010551097
264,8362607;0,017605547;0,010551229;0,035231105;7,49E-19;0,017605547;-0,010551229
265,15042;0,017605459;0,010551097;0,035231282;7,51E-19;0,017605459;-0,010551097
265,4645792;0,017605547;0,010551229;0,035231105;7,48E-19;0,017605547;-0,010551229
265,7787385;0,017605459;0,010551097;0,035231282;7,49E-19;0,017605459;-0,010551097
266,0928978;0,017605547;0,010551229;0,035231105;7,51E-19;0,017605547;-0,010551229
266,407057;0,017605459;0,010551097;0,035231282;7,51E-19;0,017605459;-0,010551097
266,7212163;0,017605547;0,010551229;0,035231105;7,46E-19;0,017605547;-0,010551229
267,0353756;0,01760546;0,010551097;0,035231282;7,40E-19;0,01760546;-0,010551097
267,3495348;0,017605547;0,010551229;0,035231106;7,41E-19;0,017605547;-0,010551229
267,6636941;0,01760546;0,010551097;0,035231282;7,39E-19;0,01760546;-0,010551097
267,9778534;0,017605547;0,010551229;0,035231106;7,37E-19;0,017605547;-0,010551229
268,2920126;0,01760546;0,010551097;0,035231281;7,36E-19;0,01760546;-0,010551097
268,6061719;0,017605547;0,010551229;0,035231106;7,37E-19;0,017605547;-0,010551229
268,9203311;0,01760546;0,010551097;0,035231281;7,39E-19;0,01760546;-0,010551097
269,2344904;0,017605547;0,010551228;0,035231106;7,39E-19;0,017605547;-0,010551228
269,5486497;0,01760546;0,010551097;0,035231281;7,43E-19;0,01760546;-0,010551097
269,8628089;0,017605547;0,010551228;0,035231106;7,44E-19;0,017605547;-0,010551228
270,1769682;0,01760546;0,010551097;0,035231281;7,46E-19;0,01760546;-0,010551097
270,4911275;0,017605547;0,010551228;0,035231106;7,47E-19;0,017605547;-0,010551228
270,8052867;0,01760546;0,010551097;0,035231281;7,51E-19;0,01760546;-0,010551097
271,119446;0,017605547;0,010551228;0,035231106;7,54E-19;0,017605547;-0,010551228
271,4336053;0,01760546;0,010551097;0,035231281;7,56E-19;0,01760546;-0,010551097
271,7477645;0,017605547;0,010551228;0,035231106;7,59E-19;0,017605547;-0,010551228
272,0619238;0,01760546;0,010551097;0,035231281;7,57E-19;0,01760546;-0,010551097
272,3760831;0,017605547;0,010551228;0,035231106;7,58E-19;0,017605547;-0,010551228
272,6902423;0,01760546;0,010551097;0,035231281;7,61E-19;0,01760546;-0,010551097
273,0044016;0,017605546;0,010551228;0,035231106;7,59E-19;0,017605546;-0,010551228
273,3185609;0,01760546;0,010551097;0,035231281;7,59E-19;0,01760546;-0,010551097
273,6327201;0,017605546;0,010551228;0,035231106;7,64E-19;0,017605546;-0,010551228
273,9468794;0,01760546;0,010551097;0,035231281;7,65E-19;0,01760546;-0,010551097
274,2610387;0,017605546;0,010551228;0,035231106;7,65E-19;0,017605546;-0,010551228
274,5751979;0,01760546;0,010551098;0,035231281;7,68E-19;0,01760546;-0,010551098
274,8893572;0,017605546;0,010551228;0,035231107;7,65E-19;0,017605546;-0,010551228
275,2035165;0,01760546;0,010551098;0,035231281;7,63E-19;0,01760546;-0,010551098
275,5176757;0,017605546;0,010551228;0,035231107;7,64E-19;0,017605546;-0,010551228
275,831835;0,01760546;0,010551098;0,03523128;7,64E-19;0,01760546;-0,010551098
276,1459943;0,017605546;0,010551228;0,035231107;7,67E-19;0,017605546;-0,010551228
276,4601535;0,01760546;0,010551098;0,03523128;7,62E-19;0,01760546;-0,010551098
276,7743128;0,017605546;0,010551228;0,035231107;7,63E-19;0,017605546;-0,010551228
277,088472;0,01760546;0,010551098;0,03523128;7,61E-19;0,01760546;-0,010551098
277,4026313;0,017605546;0,010551228;0,035231107;7,64E-19;0,017605546;-0,010551228
277,7167906;0,01760546;0,010551098;0,03523128;7,64E-19;0,01760546;-0,010551098
278,0309498;0,017605546;0,010551228;0,035231107;7,66E-19;0,017605546;-0,010551228
278,3451091;0,017605461;0,010551098;0,03523128;7,68E-19;0,017605461;-0,010551098
278,6592684;0,017605546;0,010551228;0,035231107;7,70E-19;0,017605546;-0,010551228
278,9734276;0,017605461;0,010551098;0,03523128;7,69E-19;0,017605461;-0,010551098
279,2875869;0,017605546;0,010551228;0,035231107;7,69E-19;0,017605546;-0,010551228
279,6017462;0,017605461;0,010551098;0,03523128;7,66E-19;0,017605461;-0,010551098
279,9159054;0,017605546;0,010551228;0,035231107;7,67E-19;0,017605546;-0,010551228
280,2300647;0,017605461;0,010551098;0,03523128;7,64E-19;0,017605461;-0,010551098
280,544224;0,017605546;0,010551228;0,035231107;7,60E-19;0,017605546;-0,010551228
280,8583832;0,017605461;0,010551098;0,03523128;7,59E-19;0,017605461;-0,010551098
281,1725425;0,017605546;0,010551228;0,035231107;7,57E-19;0,017605546;-0,010551228
281,4867018;0,017605461;0,010551098;0,03523128;7,59E-19;0,017605461;-0,010551098
281,800861;0,017605546;0,010551228;0,035231108;7,60E-19;0,017605546;-0,010551228
282,1150203;0,017605461;0,010551098;0,03523128;7,62E-19;0,017605461;-0,010551098
282,4291796;0,017605546;0,010551228;0,035231108;7,61E-19;0,017605546;-0,010551228
282,7433388;0,017605461;0,010551098;0,035231279;7,60E-19;0,017605461;-0,010551098
283,0574981;0,017605546;0,010551228;0,035231108;7,59E-19;0,017605546;-0,010551228
283,3716574;0,017605461;0,010551098;0,035231279;7,55E-19;0,017605461;-0,010551098
283,6858166;0,017605546;0,010551227;0,035231108;7,57E-19;0,017605546;-0,010551227
283,9999759;0,017605461;0,010551098;0,035231279;7,61E-19;0,017605461;-0,010551098
284,3141351;0,017605546;0,010551227;0,035231108;7,64E-19;0,017605546;-0,010551227
284,6282944;0,017605461;0,010551098;0,035231279;7,66E-19;0,017605461;-0,010551098
284,9424537;0,017605545;0,010551227;0,035231108;7,65E-19;0,017605545;-0,010551227
285,2566129;0,017605461;0,010551098;0,035231279;7,64E-19;0,017605461;-0,010551098
285,5707722;0,017605545;0,010551227;0,035231108;7,65E-19;0,017605545;-0,010551227
285,8849315;0,017605461;0,010551098;0,035231279;7,63E-19;0,017605461;-0,010551098
286,1990907;0,017605545;0,010551227;0,035231108;7,62E-19;0,017605545;-0,010551227
286,51325;0,017605461;0,010551098;0,035231279;7,62E-19;0,017605461;-0,010551098
286,8274093;0,017605545;0,010551227;0,035231108;7,55E-19;0,017605545;-0,010551227
287,1415685;0,017605461;0,010551098;0,035231279;7,53E-19;0,017605461;-0,010551098
287,4557278;0,017605545;0,010551227;0,035231108;7,55E-19;0,017605545;-0,010551227
287,7698871;0,017605461;0,010551098;0,035231279;7,55E-19;0,017605461;-0,010551098
288,0840463;0,017605545;0,010551227;0,035231108;7,55E-19;0,017605545;-0,010551227
288,3982056;0,017605461;0,010551099;0,035231279;7,52E-19;0,017605461;-0,010551099
288,7123649;0,017605545;0,010551227;0,035231108;7,51E-19;0,017605545;-0,010551227
289,0265241;0,017605461;0,010551099;0,035231279;7,50E-19;0,017605461;-0,010551099
289,3406834;0,017605545;0,010551227;0,035231109;7,51E-19;0,017605545;-0,010551227
289,6548427;0,017605461;0,010551099;0,035231279;7,53E-19;0,017605461;-0,010551099
289,9690019;0,017605545;0,010551227;0,035231109;7,50E-19;0,017605545;-0,010551227
290,2831612;0,017605462;0,010551099;0,035231278;7,49E-19;0,017605462;-0,010551099
290,5973205;0,017605545;0,010551227;0,035231109;7,52E-19;0,017605545;-0,010551227
290,9114797;0,017605462;0,010551099;0,035231278;7,56E-19;0,017605462;-0,010551099
291,225639;0,017605545;0,010551227;0,035231109;7,60E-19;0,017605545;-0,010551227
291,5397983;0,017605462;0,010551099;0,035231278;7,61E-19;0,017605462;-0,010551099
291,8539575;0,017605545;0,010551227;0,035231109;7,56E-19;0,017605545;-0,010551227
292,1681168;0,017605462;0,010551099;0,035231278;7,50E-19;0,017605462;-0,010551099
292,482276;0,017605545;0,010551227;0,035231109;7,50E-19;0,017605545;-0,010551227
292,7964353;0,017605462;0,010551099;0,035231278;7,50E-19;0,017605462;-0,010551099
293,1105946;0,017605545;0,010551227;0,035231109;7,51E-19;0,017605545;-0,010551227
293,4247538;0,017605462;0,010551099;0,035231278;7,53E-19;0,017605462;-0,010551099
293,7389131;0,017605545;0,010551227;0,035231109;7,55E-19;0,017605545;-0,010551227
294,0530724;0,017605462;0,010551099;0,035231278;7,59E-19;0,017605462;-0,010551099
294,3672316;0,017605545;0,010551227;0,035231109;7,60E-19;0,017605545;-0,010551227
294,6813909;0,017605462;0,010551099;0,035231278;7,56E-19;0,017605462;-0,010551099
294,9955502;0,017605545;0,010551227;0,035231109;7,55E-19;0,017605545;-0,010551227
295,3097094;0,017605462;0,010551099;0,035231278;7,60E-19;0,017605462;-0,010551099
295,6238687;0,017605545;0,010551227;0,035231109;7,63E-19;0,017605545;-0,010551227
295,938028;0,017605462;0,010551099;0,035231278;7,63E-19;0,017605462;-0,010551099
296,2521872;0,017605545;0,010551227;0,035231109;7,67E-19;0,017605545;-0,010551227
296,5663465;0,017605462;0,010551099;0,035231278;7,72E-19;0,017605462;-0,010551099
296,8805058;0,017605544;0,010551227;0,03523111;7,70E-19;0,017605544;-0,010551227
297,194665;0,017605462;0,010551099;0,035231278;7,71E-19;0,017605462;-0,010551099
297,5088243;0,017605544;0,010551227;0,03523111;7,71E-19;0,017605544;-0,010551227
297,8229836;0,017605462;0,010551099;0,035231277;7,71E-19;0,017605462;-0,010551099
