35; 2,3963659896546764E-08; 1,9530333173414717E-10; 8,896221302472676E-05; 7,531623632092239E-07; 
36; 2,265622581493573E-08; 1,7954908619784117E-10; 8,651241948531335E-05; 7,121916405496481E-07; 
37; 2,1452942892602107E-08; 1,6544471753045692E-10; 8,419393017462421E-05; 6,744752938541561E-07; 
38; 2,034303552027969E-08; 1,527797779489525E-10; 8,199646429054102E-05; 6,396775661027937E-07; 
39; 1,9317086454310583E-08; 1,4137522718753826E-10; 7,991078699708653E-05; 6,075049095606957E-07; 
40; 1,8366836398467736E-08; 1,3107809722109194E-10; 7,792857970806381E-05; 5,776997747494438E-07; 
41; 1,7485017254531905E-08; 1,2175716814558619E-10; 7,604232920272128E-05; 5,50035440091645E-07; 
42; 1,6665212730095872E-08; 1,1329944463069718E-10; 7,424523246678382E-05; 5,24311687644686E-07; 
43; 1,5901741291338196E-08; 1,0560726998394139E-10; 7,253111471253556E-05; 5,003511702953558E-07; 
44; 1,518955745926238E-08; 9,859595090551625E-11; 7,089435850017555E-05; 4,779963468924752E-07; 
45; 1,4524168235557798E-08; 9,219179347355058E-11; 6,932984224043514E-05; 4,571068860506574E-07; 
46; 1,3901562065081908E-08; 8,633047196583952E-11; 6,783288666663307E-05; 4,3755745848963073E-07; 
47; 1,3318148230555739E-08; 8,095566838385103E-11; 6,639920809305952E-05; 4,1923585283856953E-07; 
48; 1,2770704964700295E-08; 7,601793316837502E-11; 6,50248774774225E-05; 4,020413618557813E-07; 
49; 1,2256334875812742E-08; 7,147372745895081E-11; 6,370628446522257E-05; 3,8588339560725353E-07; 
50; 1,1772426531872781E-08; 6,728461498886346E-11; 6,244010572132215E-05; 3,706802858407545E-07; 
51; 1,1316621249470623E-08; 6,34165778208943E-11; 6,122327696237885E-05; 3,563582520094581E-07; 
52; 1,088678429733802E-08; 5,983943497450028E-11; 6,0052968199762856E-05; 3,428505044535745E-07; 
53; 1,0480979855975176E-08; 5,6526346862022915E-11; 5,892656176649526E-05; 3,3009646432225205E-07; 
54; 1,0097449183892539E-08; 5,3453391544090274E-11; 5,784163277185808E-05; 3,180410831918055E-07; 
55; 9,734591529636432E-09; 5,059920130349932E-11; 5,6795931676710716E-05; 3,0663424808068205E-07; 
56; 9,390947401845863E-09; 4,794465004805207E-11; 5,578736872465152E-05; 2,9583025982482995E-07; 
57; 9,065183870228967E-09; 4,5472583682299144E-11; 5,481400000267619E-05; 2,855873746559566E-07; 
58; 8,756081620607789E-09; 4,3167586915968655E-11; 5,3874014937160496E-05; 2,7586740038296084E-07; 
59; 8,462523528655717E-09; 4,101578106208258E-11; 5,296572505331148E-05; 2,6663533986278733E-07; 
60; 8,183484552241462E-09; 3,900464826748982E-11; 5,2087553854070846E-05; 2,578590755415502E-07; 
61; 7,91802277111105E-09; 3,7122878351226236E-11; 5,123802768790845E-05; 2,49509089740879E-07; 
62; 7,665271427693378E-09; 3,53602350311285E-11; 5,0415767498187655E-05; 2,415582161421027E-07; 
63; 7,424431842852638E-09; 3,370743882114007E-11; 4,961948135119431E-05; 2,33981418542954E-07; 
64; 7,194767098797063E-09; 3,215606429745427E-11; 4,884795766480696E-05; 2,2675559353257273E-07; 
65; 6,975596395233463E-09; 3,069844978066778E-11; 4,8100059056117056E-05; 2,198593941617146E-07; 
66; 6,766289998296322E-09; 2,9327617770590703E-11; 4,737471674750876E-05; 2,1327307210276307E-07; 
67; 6,5662647120089245E-09; 2,8037204714901587E-11; 4,667092547077943E-05; 2,0697833611206033E-07; 
68; 6,37497981143319E-09; 2,682139889763656E-11; 4,598773881884143E-05; 2,0095822489932726E-07; 
69; 6,1919333844867615E-09; 2,5674885406409447E-11; 4,532426499979229E-05; 1,9519699275220922E-07; 
70; 6,0166590361636745E-09; 2,4592797283673027E-11; 4,467966295336154E-05; 1,8968000647420664E-07; 
71; 5,8487229146733066E-09; 2,3570672090945648E-11; 4,405313879369222E-05; 1,8439365237405077E-07; 
72; 5,6877210241437E-09; 2,2604413220599734E-11; 4,344394254837887E-05; 1,7932525220430052E-07; 
73; 5,5332767925781835E-09; 2,1690255379230432E-11; 4,2851365162258375E-05; 1,74462987072771E-07; 
74; 5,385038868034092E-09; 2,082473374332729E-11; 4,227473574652271E-05; 1,697958284837133E-07; 
75; 5,242679118445631E-09; 2,000465635358484E-11; 4,1713419042574076E-05; 1,6531347574200806E-07; 
76; 5,105890814334601E-09; 1,9227079370076675E-11; 4,11668130896143E-05; 1,6100629907275844E-07; 
77; 4,974386975118877E-09; 1,848928485921452E-11; 4,063434706953567E-05; 1,5686528785428302E-07; 
78; 4,84789886275376E-09; 1,7788760824640796E-11; 4,011547931997219E-05; 1,5288200345684316E-07; 
79; 4,726174607650172E-09; 1,7123183230223503E-11; 3,9609695495975136E-05; 1,4904853621707902E-07; 
80; 4,608977953815776E-09; 1,649039979449847E-11; 3,911650686848637E-05; 1,4535746614056545E-07; 
81; 4,496087111691813E-09; 1,5888415362271917E-11; 3,863544875076582E-05; 1,4180182697251245E-07; 
82; 4,3872937079689455E-09; 1,5315378683157197E-11; 3,8166079036286684E-05; 1,3837507330188336E-07; 
83; 4,282401823446661E-09; 1,4769570446292328E-11; 3,77079768452357E-05; 1,3507105041980626E-07; 
84; 4,181227110312697E-09; 1,4249392438764857E-11; 3,726074126471558E-05; 1,318839666628462E-07; 
85; 4,083595981607356E-09; 1,3753357710310881E-11; 3,682399017848904E-05; 1,288083680150574E-07; 
86; 3,989344866211195E-09; 1,3280081640409881E-11; 3,639735917911902E-05; 1,2583911476062832E-07; 
87; 3,898319523228524E-09; 1,2828273815803788E-11; 3,598050055288446E-05; 1,2297135999558704E-07; 
88; 3,810374410550994E-09; 1,2396730636445836E-11; 3,557308233460296E-05; 1,202005298355202E-07; 
89; 3,725372102785526E-09; 1,1984328577424055E-11; 3,5174787427344756E-05; 1,1752230516873944E-07; 
90; 3,6431827539653147E-09; 1,1590018041968701E-11; 3,478531277723486E-05; 1,1493260481163729E-07; 
