Request Index,Car linear displacement,Car angular displacement,Engine linear displacement,Driver linear displacement,Rear linear displacement,Front linear displacement,Car linear velocity,Car angular velocity,Engine linear velocity,Driver linear velocity,Rear linear velocity,Front linear velocity,Car linear acceleration,Car angular acceleration,Engine linear acceleration,Driver linear acceleration,Rear linear acceleration,Front linear acceleration,Car equivalente force,Car equivalente torque,Engine equivalente force,Driver equivalente force,Rear equivalente force,Front equivalente force
15,-0.16083746197943938,0.32054524035311976,-0.17838961060815928,-0.18134067165047554,-0.30488310313080524,-0.2903363874918059,-2.0987419831555125,-6.356801009271666,2.3023591578112437,-3.3891365751607605,-7.594673319759829,-8.797838776897146,59.293939596393,197.12304567419952,71.20608108342357,104.95908943618022,364.9366717647681,-713.6412317637786
16,-0.1608376192206509,0.32054553830573534,-0.1783850774250472,-0.18134095491503818,-0.3048832268432812,-0.29033634894777927,-2.0987066406607884,-6.356845076505343,2.3020164481262584,-3.389130017960505,-7.594686909645304,-8.797843627190993,59.311407903590776,197.13210720114014,70.96007401138661,104.95732282470978,364.9274632057033,-713.640984357471
17,-0.16083830377327046,0.32054676818651073,-0.17836505336264194,-0.18134218848929964,-0.30488375948538177,-0.2903361827220204,-2.098566928070192,-6.3570518155258,2.3024084572089456,-3.3891010134368846,-7.594747648286395,-8.797864641514074,59.38301422294284,197.16314865603903,69.25160044166836,104.94983640394693,364.8922092274602,-713.6398914748219
18,-0.16083855356539917,0.3205471876911056,-0.17835719546977802,-0.18134264937081865,-0.30488395249016753,-0.29033612120743624,-2.098520955937592,-6.357097255501939,2.302991786892425,-3.389090005398635,-7.594768260121991,-8.797872437796492,59.40564621339183,197.1702141886959,68.6468876374534,104.94711185377659,364.88363528722044,-713.6394765850739
19,-0.16083879853204724,0.320547590000959,-0.17834902970121805,-0.18134311299978767,-0.30488414264847896,-0.2903360595988347,-2.0984782349757616,-6.3571122627285295,2.303458954106276,-3.3890788484468475,-7.594786601012092,-8.797880243906695,59.42477568650286,197.1742780087853,68.24890273664543,104.94440084629494,364.8783830034775,-713.6390555531005
20,-0.1608391523925127,0.3205481758512383,-0.1783363714801103,-0.18134381085768825,-0.30488442272902816,-0.2903359673136396,-2.0984206013746807,-6.35708715464598,2.303520478872089,-3.3890619145795697,-7.594809047547452,-8.797891914379015,59.44482065614922,197.1740033300886,68.20789130562929,104.94035998778614,364.8763490657104,-713.6384147996614
21,-0.16083919627479956,0.3205482506173063,-0.17833473482052317,-0.1813439001732466,-0.3048844582110691,-0.2903359555371717,-2.098413796784295,-6.357081757481929,2.3034640183981105,-3.3890597363125305,-7.5948114894801275,-8.797893400443327,59.44651161194519,197.1733805462058,68.25165112384981,104.93984509295954,364.8764853241749,-713.6383321796816
22,-0.16083958910955776,0.3205489631863254,-0.17831958501207068,-0.18134473089929384,-0.30488478711995587,-0.2903358463268268,-2.0983564815951183,-6.357046172570828,2.3025486701577154,-3.389039373831959,-7.594830754871583,-8.797907129564944,59.451385337243416,197.16094684124715,68.97268654211499,104.93506369577989,364.8793268541424,-713.6375570026352
23,-0.1608398393367591,0.3205494681254339,-0.1783096395222888,-0.18134528920820273,-0.30488500910999666,-0.290335773212715,-2.0983236405903414,-6.357062420318889,2.30207995805532,-3.3890256002596897,-7.594842056632625,-8.797916252408662,59.442815230307886,197.14589083802375,69.37858225285905,104.93184235193688,364.87981269152874,-713.6370291402799
24,-0.16084000966523535,0.32054983134428694,-0.1783028058482041,-0.1813456796735174,-0.30488516527526494,-0.2903357221920058,-2.0983030743506923,-6.357091496727031,2.3020397327722963,-3.3890159334542047,-7.5948503111603385,-8.79792257702361,59.4309753230208,197.13235521888868,69.37959934451533,104.92957720911382,364.87804244319557,-713.6366566401117
25,-0.1608401314466937,0.3205500956377191,-0.17829789210511868,-0.18134596202593178,-0.3048852784907022,-0.2903356853497516,-2.098289284166874,-6.357113410378494,2.302112209913481,-3.3890089284109006,-7.594856753348596,-8.797927119786834,59.419496735992766,197.12117644605758,69.19707544263605,104.92793037245116,364.8755473278186,-713.6363855560318
26,-0.16084021919912755,0.3205502859888017,-0.1782943358953633,-0.1813461661261914,-0.30488536034646213,-0.29033565874322625,-2.0982798138071987,-6.357125658887839,2.3021604018758417,-3.3890038578799904,-7.594861691654223,-8.797930386708028,59.409753817979905,197.11245030280935,68.99077125436287,104.92673450323723,364.8732382295139,-713.6361886942424
27,-0.16084028531743746,0.32055042844468307,-0.1782916488332785,-0.18134631981292956,-0.3048854219341605,-0.29033563872190876,-2.0982729276275798,-6.357131642797462,2.302166824081004,-3.3890000362707333,-7.594865547626043,-8.79793283702721,59.401665411970995,197.10556335803915,68.81953194993099,104.92583073916995,364.8713414665711,-713.6360399528367
28,-0.16084033593940633,0.3205505366664097,-0.178289588845491,-0.18134643722318075,-0.3048854689347069,-0.2903356234339406,-2.098267794228055,-6.357134192930114,2.3021456580110815,-3.388997114796071,-7.594868552518255,-8.797934703233357,59.39507764864814,197.10013963188976,68.69725910171354,104.92513831234386,364.86987898065723,-713.6359260268273
29,-0.16084037439012105,0.32055061831180515,-0.1782880239957877,-0.18134652616783814,-0.3048855045051644,-0.2903356118567115,-2.09826397211778,-6.3571351097453,2.3021134918829826,-3.388994900553419,-7.594870849441484,-8.797936113615709,59.389865235079924,197.09594724754376,68.6199510279932,104.9246125832947,364.86880647401904,-713.6358395516573
